participant_id,label,segment_id,slide_id,question_id,problem_id,segment_text,segment_text_with_context,n_rows_in_segment
PK_DE_09,DE,PK_DE_09_SEG_026,__S14__,__Q17__,,"Mhm. Znaczy te tutaj, jeżeli znowu spojrzę na te cechy, to oczywiście wiele, wiele grzybów będą w jakiś sposób pasowały do tego modelu, natomiast powinniśmy też wziąć pod uwagę, że nie tylko grzyby blaszkowe są grzybami trującymi, więc tutaj w ogóle nie ma takiej cechy, która by oznaczała te grzyby i pewnie z założenia każdy grzyb, który nie ma blaszek, będzie oznaczany jako niejadalny lub lub jadalny, ale nie trujący. Tak mi się przynajmniej wydaje, że w tym modelu mogłoby to w ten sposób wyglądać.","[SLIDE=__S14__] [QUESTION=__Q17__] [PROBLEM=None] Mhm. Znaczy te tutaj, jeżeli znowu spojrzę na te cechy, to oczywiście wiele, wiele grzybów będą w jakiś sposób pasowały do tego modelu, natomiast powinniśmy też wziąć pod uwagę, że nie tylko grzyby blaszkowe są grzybami trującymi, więc tutaj w ogóle nie ma takiej cechy, która by oznaczała te grzyby i pewnie z założenia każdy grzyb, który nie ma blaszek, będzie oznaczany jako niejadalny lub lub jadalny, ale nie trujący. Tak mi się przynajmniej wydaje, że w tym modelu mogłoby to w ten sposób wyglądać.",1
PK_DE_09,DE,PK_DE_09_SEG_027,__S99__,__Q17__,,"Ok. To znaczy, nie, nie, nie, nie widzę tutaj takiego slajdu, który nie byłby potrzebny. One wszystkie są potrzebne. Ja się wiele rzeczy w ogóle dowiedziałem w zakresie swojej niewiedzy, o, w ten sposób.","[SLIDE=__S99__] [QUESTION=__Q17__] [PROBLEM=None] Ok. To znaczy, nie, nie, nie, nie widzę tutaj takiego slajdu, który nie byłby potrzebny. One wszystkie są potrzebne. Ja się wiele rzeczy w ogóle dowiedziałem w zakresie swojej niewiedzy, o, w ten sposób.",1
PK_DE_09,DE,PK_DE_09_SEG_028,__S00__,__Q17__,,"Yy no i to było pewnie frustrujące, no bo jeżeli się patrzy na coś i do końca nie ma się zielonego pojęcia, co jest tam przedstawione, no to to może być frustrujące. Natomiast samo przejście przez prezentację i to, co było przedstawiane, nie, ja bym tutaj nic nic nie zmieniał. Ja po prostu po prostu może nie jestem najlepszą osobą do do przechodzenia tego ten tej ankiety, natomiast jak już mniej więcej w połowie prezentacji zrozumiałem, o co chodzi, to troszeczkę łatwiej mi do tego było też podejść. Dobrze, pewnie.","[SLIDE=__S00__] [QUESTION=__Q17__] [PROBLEM=None] Yy no i to było pewnie frustrujące, no bo jeżeli się patrzy na coś i do końca nie ma się zielonego pojęcia, co jest tam przedstawione, no to to może być frustrujące. Natomiast samo przejście przez prezentację i to, co było przedstawiane, nie, ja bym tutaj nic nic nie zmieniał. Ja po prostu po prostu może nie jestem najlepszą osobą do do przechodzenia tego ten tej ankiety, natomiast jak już mniej więcej w połowie prezentacji zrozumiałem, o co chodzi, to troszeczkę łatwiej mi do tego było też podejść. Dobrze, pewnie.",2
PK_DE_10,DE,PK_DE_10_SEG_001,__S00__,,,"Tak. Tak. Mhm. Otworzyć te pytania, czy nie? No tak, wszystko jest na razie czytelne.","[SLIDE=__S00__] [QUESTION=None] [PROBLEM=None] Tak. Tak. Mhm. Otworzyć te pytania, czy nie? No tak, wszystko jest na razie czytelne.",5
PK_DE_10,DE,PK_DE_10_SEG_002,__S1__,,,"Ciekawe, ciekawe.","[SLIDE=__S1__] [QUESTION=None] [PROBLEM=None] Ciekawe, ciekawe.",1
PK_DE_10,DE,PK_DE_10_SEG_003,__S2__,,,"Tak. Zobaczymy, co dalej?","[SLIDE=__S2__] [QUESTION=None] [PROBLEM=None] Tak. Zobaczymy, co dalej?",1
PK_DE_10,DE,PK_DE_10_SEG_004,__S3__,,,"No, nie, mamy 173 blaszkowce jadalne, niejadalne albo nie wiadomo jakie i wtedy niejadalne. No dobrze, dobrze.","[SLIDE=__S3__] [QUESTION=None] [PROBLEM=None] No, nie, mamy 173 blaszkowce jadalne, niejadalne albo nie wiadomo jakie i wtedy niejadalne. No dobrze, dobrze.",1
PK_DE_10,DE,PK_DE_10_SEG_005,__S4__,,,"Dobrze. Rozumiem, że na iksach mamy… yy… ilość osobników? Aha, ok, dobrze, dobrze, tak. Brak jednostki na osi iksów, nie jest napisane, czym ona jest. Oto jest mój komentarz, dobra?","[SLIDE=__S4__] [QUESTION=None] [PROBLEM=None] Dobrze. Rozumiem, że na iksach mamy… yy… ilość osobników? Aha, ok, dobrze, dobrze, tak. Brak jednostki na osi iksów, nie jest napisane, czym ona jest. Oto jest mój komentarz, dobra?",2
PK_DE_10,DE,PK_DE_10_SEG_006,__S4__,__Q1__,,"Ok. Jak rozumiesz rozkład cech dotyczących sposobu przyrastania blaszek. Gdzie są blaszki? Sposób przyrastania blaszek: przyrośnięte, zbiegające, wykrojone, rurki. Rurki? Jak miały być same blaszkowe? Wolne, faliste, brak, brak danych. No tak, no więc zakładając, że jest to ilość, po prostu ilość danych na temat ilości jakichś osobników, to, no, pokazuje to po prostu, których mamy… jakiego rodzaju mamy najwięcej. Najwięcej mamy przyrośniętych, tak, i kolejno tam następne, plus brak danych, czyli zapewne gdzieś nieopisane w bazie danych.","[SLIDE=__S4__] [QUESTION=__Q1__] [PROBLEM=None] Ok. Jak rozumiesz rozkład cech dotyczących sposobu przyrastania blaszek. Gdzie są blaszki? Sposób przyrastania blaszek: przyrośnięte, zbiegające, wykrojone, rurki. Rurki? Jak miały być same blaszkowe? Wolne, faliste, brak, brak danych. No tak, no więc zakładając, że jest to ilość, po prostu ilość danych na temat ilości jakichś osobników, to, no, pokazuje to po prostu, których mamy… jakiego rodzaju mamy najwięcej. Najwięcej mamy przyrośniętych, tak, i kolejno tam następne, plus brak danych, czyli zapewne gdzieś nieopisane w bazie danych.",1
PK_DE_10,DE,PK_DE_10_SEG_007,__S5__,__Q2__,,"Dobra, rozkład cech jeden. Przedstaw, jak rozumiesz rozkład cech dotyczących typu siedliska. No, tak samo, wykres ten pokazuje, że, no, największa ilość tych owocników będzie występowała w lesie. No tak, tak.","[SLIDE=__S5__] [QUESTION=__Q2__] [PROBLEM=None] Dobra, rozkład cech jeden. Przedstaw, jak rozumiesz rozkład cech dotyczących typu siedliska. No, tak samo, wykres ten pokazuje, że, no, największa ilość tych owocników będzie występowała w lesie. No tak, tak.",2
PK_DE_10,DE,PK_DE_10_SEG_008,__S6__,__Q3__,,"Jesteśmy w 6, dobra, dobra. Dlaczego w zbiorze brakuje niektórych danych i z czego to wynika? Czego tu brakuje? Mamy podane takie główne cechy grzybów. A czego nie mamy? Siedlisko, wysokość trzonu. Z czego to może wynikać? Albo tych danych nie ma po prostu w bazie danych i co było tutaj? No albo było ich znikomo, mało po prostu. Albo może są to cechy, które na akurat… dla… do tej wizualizacji na przykład nie miały znaczenia. Nie, nie, nie wiem, nie jestem w stanie tego określić, dlaczego akurat takich danych nie ma?","[SLIDE=__S6__] [QUESTION=__Q3__] [PROBLEM=None] Jesteśmy w 6, dobra, dobra. Dlaczego w zbiorze brakuje niektórych danych i z czego to wynika? Czego tu brakuje? Mamy podane takie główne cechy grzybów. A czego nie mamy? Siedlisko, wysokość trzonu. Z czego to może wynikać? Albo tych danych nie ma po prostu w bazie danych i co było tutaj? No albo było ich znikomo, mało po prostu. Albo może są to cechy, które na akurat… dla… do tej wizualizacji na przykład nie miały znaczenia. Nie, nie, nie wiem, nie jestem w stanie tego określić, dlaczego akurat takich danych nie ma?",2
PK_DE_10,DE,PK_DE_10_SEG_009,__S7__,__Q3__,,"A, i to jest rój pszczół i to w ankiecie było. To jest po prostu typ wykresu zapewne. Wpływ. Jadalne…, niejadalne w prawo… trujący, w lewo jadalny. Slajd 7. No tak, tutaj jest czytelne, dlatego w pierwszej części pytania to jest, no, wyraźnie pokazane, że mamy wysokość trzonu, średnicę kapelusza i szerokość trzonu. I mamy ten rozkład zwizualizowany. Na lewo, na prawo. I one sugerują, że jest trujący w prawo, jadalny w lewo. Określ punkty po prawej… punkty po lewej. No dobrze, to teraz muszę tu trochę popatrzeć. Wysoka wartość cechy. Aha, niska wartość cechy. Tak, tak, czytam legendę, patrzę, co się dzieje dokładnie na tym wykresie jeszcze. Albo jest, albo nie ma. No, ok, dobrze, no to tutaj widać, że mamy 3 główne cechy, po których jest określane, czy grzyb jest trujący, czy grzyb jest jadalny. I teraz tak: mamy wysokość trzonu w centymetrach, co by pokazywało, że im wyższy, tak, im wyższy trzon, tym większa szansa, że zostanie określony jako w prawo – trujący. Potem mamy średnicę kapelusza, czyli im większa średnica kapelusza, tym większa szansa, że on będzie z kolei jadalny. I szerokość trzonu, który na przykład jeśli jest duży, to może być albo jadalny, albo niejadalny, natomiast jeżeli trzon będzie wyraźnie wąski, to raczej będzie nam to wskazywało na grzyba trującego. Tak to odczytuję. Aaa, to ciekawe pytanie. Wysokość trzonu… znaczy, na pewno są to cechy, no, które się uwzględnia przy oznaczaniu gatunku, no, natomiast nie są to jedyne cechy, które się uwzględnia, bo jeżeli się wszystkiego po kolei nie przepatrzy, to można się pomylić, więc, no, na pewno nie jestem w stanie określić grzyba po samych tych trzech, a już na pewno nie jestem w stanie określić tego, czy jest on jadalny, czy on jest niejadalny. I teraz tak: jeżeli sobie sztuczna inteligencja jest w stanie korzystać z bardzo dużej bazy danych, no to ona może statystycznie poskładać to i wyciągnąć jakieś wnioski, natomiast nigdy się nad tym nie zastanawiałam, czy większość grzybów trujących będzie miała cienkie trzony, czy nie. Ja mogę sobie to rozpatrzeć na podstawie takich jakichś, no, konkretnych gatunków na przykład. Duże kapelusze. Nie, nie jestem w stanie zebrać sobie tego wszystkiego, żeby to uogólnić. Tak, możemy.","[SLIDE=__S7__] [QUESTION=__Q3__] [PROBLEM=None] A, i to jest rój pszczół i to w ankiecie było. To jest po prostu typ wykresu zapewne. Wpływ. Jadalne…, niejadalne w prawo… trujący, w lewo jadalny. Slajd 7. No tak, tutaj jest czytelne, dlatego w pierwszej części pytania to jest, no, wyraźnie pokazane, że mamy wysokość trzonu, średnicę kapelusza i szerokość trzonu. I mamy ten rozkład zwizualizowany. Na lewo, na prawo. I one sugerują, że jest trujący w prawo, jadalny w lewo. Określ punkty po prawej… punkty po lewej. No dobrze, to teraz muszę tu trochę popatrzeć. Wysoka wartość cechy. Aha, niska wartość cechy. Tak, tak, czytam legendę, patrzę, co się dzieje dokładnie na tym wykresie jeszcze. Albo jest, albo nie ma. No, ok, dobrze, no to tutaj widać, że mamy 3 główne cechy, po których jest określane, czy grzyb jest trujący, czy grzyb jest jadalny. I teraz tak: mamy wysokość trzonu w centymetrach, co by pokazywało, że im wyższy, tak, im wyższy trzon, tym większa szansa, że zostanie określony jako w prawo – trujący. Potem mamy średnicę kapelusza, czyli im większa średnica kapelusza, tym większa szansa, że on będzie z kolei jadalny. I szerokość trzonu, który na przykład jeśli jest duży, to może być albo jadalny, albo niejadalny, natomiast jeżeli trzon będzie wyraźnie wąski, to raczej będzie nam to wskazywało na grzyba trującego. Tak to odczytuję. Aaa, to ciekawe pytanie. Wysokość trzonu… znaczy, na pewno są to cechy, no, które się uwzględnia przy oznaczaniu gatunku, no, natomiast nie są to jedyne cechy, które się uwzględnia, bo jeżeli się wszystkiego po kolei nie przepatrzy, to można się pomylić, więc, no, na pewno nie jestem w stanie określić grzyba po samych tych trzech, a już na pewno nie jestem w stanie określić tego, czy jest on jadalny, czy on jest niejadalny. I teraz tak: jeżeli sobie sztuczna inteligencja jest w stanie korzystać z bardzo dużej bazy danych, no to ona może statystycznie poskładać to i wyciągnąć jakieś wnioski, natomiast nigdy się nad tym nie zastanawiałam, czy większość grzybów trujących będzie miała cienkie trzony, czy nie. Ja mogę sobie to rozpatrzeć na podstawie takich jakichś, no, konkretnych gatunków na przykład. Duże kapelusze. Nie, nie jestem w stanie zebrać sobie tego wszystkiego, żeby to uogólnić. Tak, możemy.",7
PK_DE_10,DE,PK_DE_10_SEG_010,__S8__,__Q3__,,"Dobra, co my tu mamy? Analiza wpływu cech? Aha, czyli dalej, czyli to samo na innym wykresie tak naprawdę. Średni wynik modelu. No, usiłuję najpierw dobrze zobaczyć, co w ogóle jest na tym... na tym wykresie. Nie do końca rozumiem tutaj te... no jakieś wyniki tych funkcji, tak jak te fx, że jest średni wynik modelu? Przewidywanie dla obserwacji, nie bardzo wiem, z czym to się je. Wartość bazowa, średnią predykcję modelu dla wszystkich obserwacji... Szarfy, no, szarfy, tak, szarfy, okej, to jest czytelne: fx to jest dla konkretnego badanego owocnika, a Efx to jest średnia dla wszystkich obserwacji. Wszystkich obserwacji. No dobra. Dobra, dobra, czytam pytanie. To jest slajd 8, tak?","[SLIDE=__S8__] [QUESTION=__Q3__] [PROBLEM=None] Dobra, co my tu mamy? Analiza wpływu cech? Aha, czyli dalej, czyli to samo na innym wykresie tak naprawdę. Średni wynik modelu. No, usiłuję najpierw dobrze zobaczyć, co w ogóle jest na tym... na tym wykresie. Nie do końca rozumiem tutaj te... no jakieś wyniki tych funkcji, tak jak te fx, że jest średni wynik modelu? Przewidywanie dla obserwacji, nie bardzo wiem, z czym to się je. Wartość bazowa, średnią predykcję modelu dla wszystkich obserwacji... Szarfy, no, szarfy, tak, szarfy, okej, to jest czytelne: fx to jest dla konkretnego badanego owocnika, a Efx to jest średnia dla wszystkich obserwacji. Wszystkich obserwacji. No dobra. Dobra, dobra, czytam pytanie. To jest slajd 8, tak?",3
PK_DE_10,DE,PK_DE_10_SEG_011,__S8__,__Q6__,,"Jest dodatni. Predykcja. Predykcja – dawno nie słyszałam tego słowa. Dlaczego te cechy są istotne? No tak, tutaj wyraźnie widać, że, no, mamy wysokość trzonu. To będzie dodatnia średnica kapelusza, dodatnia, i szerokość ujemna. Dlaczego te cechy są istotne? Są chyba to trzy główne cechy po prostu, które w pierwszej kolejności jak gdyby bierzemy uwagę, oznaczając gatunek. No i tak jak wcześniej było na tym roju pszczół i tak dalej, no właśnie, że one są znaczące w tym kontekście określania jako trujący czy jadalny czy tam niejadalny.","[SLIDE=__S8__] [QUESTION=__Q6__] [PROBLEM=None] Jest dodatni. Predykcja. Predykcja – dawno nie słyszałam tego słowa. Dlaczego te cechy są istotne? No tak, tutaj wyraźnie widać, że, no, mamy wysokość trzonu. To będzie dodatnia średnica kapelusza, dodatnia, i szerokość ujemna. Dlaczego te cechy są istotne? Są chyba to trzy główne cechy po prostu, które w pierwszej kolejności jak gdyby bierzemy uwagę, oznaczając gatunek. No i tak jak wcześniej było na tym roju pszczół i tak dalej, no właśnie, że one są znaczące w tym kontekście określania jako trujący czy jadalny czy tam niejadalny.",1
PK_DE_10,DE,PK_DE_10_SEG_012,__S8__,__Q7__,,"Czy jestem w stanie stwierdzić, dlaczego wykres zaczyna się od bazowej wartości i w jaki sposób ta wartość wpływa na interpretację pozostałych elementów wykresu. Zaczyna się od bazowej wartości, czyli od średniej, wychodzimy od średniej. I pokazana jest różnica. Od średniej. No bo tak, pokazujemy przez to, że wychodzimy od tej wartości bazowej, która nie jest jakąś tam zerową, tak, nie pokazujemy całej tej wartości, tylko różnicę, powiedzmy, pomiędzy średnią a tym konkretnym badaniem dla konkretnego owocnika. Myślę, że to po prostu pokazuje jak gdyby… że to nie zaciemnia obrazu, że że nie musimy porównywać, pokazywać dwóch wykresów dla dla kilku owocników na przykład, tak, tylko możemy w ten sposób pokazać samą różnicę, już ja sam wynik, powiedzmy, dla konkretnego gatunku. Jakoś tak to rozumiem.","[SLIDE=__S8__] [QUESTION=__Q7__] [PROBLEM=None] Czy jestem w stanie stwierdzić, dlaczego wykres zaczyna się od bazowej wartości i w jaki sposób ta wartość wpływa na interpretację pozostałych elementów wykresu. Zaczyna się od bazowej wartości, czyli od średniej, wychodzimy od średniej. I pokazana jest różnica. Od średniej. No bo tak, pokazujemy przez to, że wychodzimy od tej wartości bazowej, która nie jest jakąś tam zerową, tak, nie pokazujemy całej tej wartości, tylko różnicę, powiedzmy, pomiędzy średnią a tym konkretnym badaniem dla konkretnego owocnika. Myślę, że to po prostu pokazuje jak gdyby… że to nie zaciemnia obrazu, że że nie musimy porównywać, pokazywać dwóch wykresów dla dla kilku owocników na przykład, tak, tylko możemy w ten sposób pokazać samą różnicę, już ja sam wynik, powiedzmy, dla konkretnego gatunku. Jakoś tak to rozumiem.",1
PK_DE_10,DE,PK_DE_10_SEG_013,__S8__,__Q8__,,"Tak, tak, tak, tak. Czy jesteś w stanie wyjaśnić, w jaki sposób ostateczna wartość na końcu przedstawionego wykresu odzwierciedla predykcję modelu dla tej określonej obserwacji? Czy tego oczekiwałeś? To tak: nawiązując chyba trochę do tego poprzedniego pytania, że mamy średnią i mamy wartość ostateczną, dzięki temu mamy takie porównanie dla tego konkretnego gatunku, jakąś tam średnią z czegoś, nie, nie z gatunku, pewnie z jednego gatunku, tylko różnych owocników. Tak by wynikało z tego. Dobra, i jeszcze tak:","[SLIDE=__S8__] [QUESTION=__Q8__] [PROBLEM=None] Tak, tak, tak, tak. Czy jesteś w stanie wyjaśnić, w jaki sposób ostateczna wartość na końcu przedstawionego wykresu odzwierciedla predykcję modelu dla tej określonej obserwacji? Czy tego oczekiwałeś? To tak: nawiązując chyba trochę do tego poprzedniego pytania, że mamy średnią i mamy wartość ostateczną, dzięki temu mamy takie porównanie dla tego konkretnego gatunku, jakąś tam średnią z czegoś, nie, nie z gatunku, pewnie z jednego gatunku, tylko różnych owocników. Tak by wynikało z tego. Dobra, i jeszcze tak:",1
PK_DE_10,DE,PK_DE_10_SEG_014,__S8__,__Q9__,,"czy te cechy, które według wykresu najsilniej wpływają na predykcję, odpowiadają wiedzy o grzybach. Ha, no i właśnie to jest to samo pytanie, o co pani pytała wcześniej. Czy to, co podpowiada model AI w świetle własnej wiedzy i doświadczenia, czy można to ocenić? Myślę, że tak, myślę, że to są po prostu takie trzy główne cechy, po których, no, na samym początku próbujemy rozpoznać grzyba, no to patrzymy, czy on jest duży, czy on jest mały, czy on ma gruby trzon, czy chudy, tak, czy jest wysoki, czy jest niski. I to jest taka pierwsza rzecz, na którą zwracamy uwagę. No, ja na podstawie swoich doświadczeń nie jestem w stanie powiedzieć, czy to są cechy, które będą... czy one mi pomogą zakwalifikować grzyba na zasadzie: czy on jest trujący, czy jadalny, bo ja tego też nie robię w taki sposób, bo takiej wiedzy nie mam, więc ja muszę oznaczyć gatunek, okej, najpierw patrzę na tą wysokość, szerokość trzonu, średnicę kapelusza. Potem oczywiście patrzę na całą masę innych jeszcze różnych cech charakterystycznych, porównuję je, szukam w atlasach czy w kluczach. No i ostateczne określenie, czy jest jadalny czy nie, to nie robię tego sama, tylko bazuję już na czyjejś wiedzy, wiedząc, jaki to jest gatunek.","[SLIDE=__S8__] [QUESTION=__Q9__] [PROBLEM=None] czy te cechy, które według wykresu najsilniej wpływają na predykcję, odpowiadają wiedzy o grzybach. Ha, no i właśnie to jest to samo pytanie, o co pani pytała wcześniej. Czy to, co podpowiada model AI w świetle własnej wiedzy i doświadczenia, czy można to ocenić? Myślę, że tak, myślę, że to są po prostu takie trzy główne cechy, po których, no, na samym początku próbujemy rozpoznać grzyba, no to patrzymy, czy on jest duży, czy on jest mały, czy on ma gruby trzon, czy chudy, tak, czy jest wysoki, czy jest niski. I to jest taka pierwsza rzecz, na którą zwracamy uwagę. No, ja na podstawie swoich doświadczeń nie jestem w stanie powiedzieć, czy to są cechy, które będą... czy one mi pomogą zakwalifikować grzyba na zasadzie: czy on jest trujący, czy jadalny, bo ja tego też nie robię w taki sposób, bo takiej wiedzy nie mam, więc ja muszę oznaczyć gatunek, okej, najpierw patrzę na tą wysokość, szerokość trzonu, średnicę kapelusza. Potem oczywiście patrzę na całą masę innych jeszcze różnych cech charakterystycznych, porównuję je, szukam w atlasach czy w kluczach. No i ostateczne określenie, czy jest jadalny czy nie, to nie robię tego sama, tylko bazuję już na czyjejś wiedzy, wiedząc, jaki to jest gatunek.",1
PK_DE_10,DE,PK_DE_10_SEG_015,__S9__,__Q9__,,"Tak, to już chyba wykorzystałyśmy pytania. Grzybów… zmniejszające… zwiększające prawdopodobieństwo predykcji jadalne/niejadalne. O, mamy więcej danych. Dobra. Slajd 9:","[SLIDE=__S9__] [QUESTION=__Q9__] [PROBLEM=None] Tak, to już chyba wykorzystałyśmy pytania. Grzybów… zmniejszające… zwiększające prawdopodobieństwo predykcji jadalne/niejadalne. O, mamy więcej danych. Dobra. Slajd 9:",1
PK_DE_10,DE,PK_DE_10_SEG_016,__S9__,__Q10__,,"na podstawie wykresów wskaż te cechy, które zwiększają prawdopodobieństwo zakwalifikowania grzyba jako niejadalnego. No tak. Trujący: jeżeli ma to poniżej średnicy 5,20 i i mniejszej, tak, to go kwalifikuje jako trujący, no i kolejną mamy zmianę koloru lub nie. Szerokość trzonu w zakresie 5,20 do 10,17. Zakładam, że milimetrów, tak, milimetrów, dobrze widzę, czyli jeżeli się znajduje w tym zakresie, no, to też zwiększa jego szanse na to, że będzie zakwalifikowany jako niejadalny, trujący. Wysokość trzonu powyżej, czyli jeśli będzie wyższy niż 7,74 cm. Średnica kapelusza większa niż 8,54 to również go... chociaż znacznie mniej już, no, ale cały czas jednak kieruje w stronę niejadalnego, trującego. Średnica kapelusza, aha, było. Kolor trzonu brązowy. Ale tutaj wagi widzę dużej nie ma, więc, więc niech będzie, dobra. I teraz jedziemy w stronę jadalnych. Mało ważne, puszcza mleczko w reakcji na uszkodzenie. Zmienia kolor lub puszcza mleczko. Czyli jeśli puszcza to mleczko, to jest większa szansa, że jest jadalny. No, ale dobra, to jest, powiedzmy, że mało ważne. Potem mamy tą wysokość trzonu pomiędzy 5,96 a 7,74. Białe blaszki, a nie jakieś kolorowe. Średnica kapelusza? Ale śmieszne przedziały 3,48, 5,87. Nigdy nie myślałabym o średnicy kapelusza, o tym, żeby ją mierzyć w jakichś przedziałach i na tej podstawie się zastanawiać. Kolor trzonu biały zwiększa jego szanse na to, że będzie jadalny. Trzon. Trzon wysokość trzonu mniejsza, tak, będzie, tak, bo 4,64 do 5,96. Szerokość trzonu 10,17, 60,56, a tam było jak? Mhm, szerszy trzon też w jakimś zakresie tutaj ma już większe znaczenie, że będzie zakwalifikowany jako jadalny. I szerokość trzonu powyżej 16,56, czyli jak jest gruby, to na tej podstawie stwierdzamy, że jest jadalny [śmiech]. No, dobra, dobra. Trzeba przyznać, ciekawe myślenia o grzybach w takim w takim kontekście, żeby na podstawie takich sobie danych matematycznych, a nie składu chemicznego, próbować wnioskować, czy jest jadalny, czy nie. Bardzo mi się to podoba [śmiech]. Nie, nie, nie, bo uważam, że jest to ciekawe, jeżeli jest to możliwe do określenia z jakimś tam prawdopodobieństwem, to ma jakiś fajny potencjał, a nigdy nie myślałam w tym kontekście i podoba mi się to. Nie, nie, nie, absolutnie.","[SLIDE=__S9__] [QUESTION=__Q10__] [PROBLEM=None] na podstawie wykresów wskaż te cechy, które zwiększają prawdopodobieństwo zakwalifikowania grzyba jako niejadalnego. No tak. Trujący: jeżeli ma to poniżej średnicy 5,20 i i mniejszej, tak, to go kwalifikuje jako trujący, no i kolejną mamy zmianę koloru lub nie. Szerokość trzonu w zakresie 5,20 do 10,17. Zakładam, że milimetrów, tak, milimetrów, dobrze widzę, czyli jeżeli się znajduje w tym zakresie, no, to też zwiększa jego szanse na to, że będzie zakwalifikowany jako niejadalny, trujący. Wysokość trzonu powyżej, czyli jeśli będzie wyższy niż 7,74 cm. Średnica kapelusza większa niż 8,54 to również go... chociaż znacznie mniej już, no, ale cały czas jednak kieruje w stronę niejadalnego, trującego. Średnica kapelusza, aha, było. Kolor trzonu brązowy. Ale tutaj wagi widzę dużej nie ma, więc, więc niech będzie, dobra. I teraz jedziemy w stronę jadalnych. Mało ważne, puszcza mleczko w reakcji na uszkodzenie. Zmienia kolor lub puszcza mleczko. Czyli jeśli puszcza to mleczko, to jest większa szansa, że jest jadalny. No, ale dobra, to jest, powiedzmy, że mało ważne. Potem mamy tą wysokość trzonu pomiędzy 5,96 a 7,74. Białe blaszki, a nie jakieś kolorowe. Średnica kapelusza? Ale śmieszne przedziały 3,48, 5,87. Nigdy nie myślałabym o średnicy kapelusza, o tym, żeby ją mierzyć w jakichś przedziałach i na tej podstawie się zastanawiać. Kolor trzonu biały zwiększa jego szanse na to, że będzie jadalny. Trzon. Trzon wysokość trzonu mniejsza, tak, będzie, tak, bo 4,64 do 5,96. Szerokość trzonu 10,17, 60,56, a tam było jak? Mhm, szerszy trzon też w jakimś zakresie tutaj ma już większe znaczenie, że będzie zakwalifikowany jako jadalny. I szerokość trzonu powyżej 16,56, czyli jak jest gruby, to na tej podstawie stwierdzamy, że jest jadalny [śmiech]. No, dobra, dobra. Trzeba przyznać, ciekawe myślenia o grzybach w takim w takim kontekście, żeby na podstawie takich sobie danych matematycznych, a nie składu chemicznego, próbować wnioskować, czy jest jadalny, czy nie. Bardzo mi się to podoba [śmiech]. Nie, nie, nie, bo uważam, że jest to ciekawe, jeżeli jest to możliwe do określenia z jakimś tam prawdopodobieństwem, to ma jakiś fajny potencjał, a nigdy nie myślałam w tym kontekście i podoba mi się to. Nie, nie, nie, absolutnie.",3
PK_DE_10,DE,PK_DE_10_SEG_017,__S9__,__Q11__,,"Dziewiątego? To jeszcze było: czy można założyć na podstawie wykresu, że istnieją przypadki, kiedy cecha, która jest mało lub średnio istotna, może stać się bardzo ważna. Nie wiem, jak bym miała to na podstawie tego wykresu określić, szczerze mówiąc.","[SLIDE=__S9__] [QUESTION=__Q11__] [PROBLEM=None] Dziewiątego? To jeszcze było: czy można założyć na podstawie wykresu, że istnieją przypadki, kiedy cecha, która jest mało lub średnio istotna, może stać się bardzo ważna. Nie wiem, jak bym miała to na podstawie tego wykresu określić, szczerze mówiąc.",1
PK_DE_10,DE,PK_DE_10_SEG_018,__S9__,__Q12__,,"No, czy jest to zgodne z moją wiedzą na temat grzybów? Ale to właśnie przed chwilą myślę, że powiedziałam.","[SLIDE=__S9__] [QUESTION=__Q12__] [PROBLEM=None] No, czy jest to zgodne z moją wiedzą na temat grzybów? Ale to właśnie przed chwilą myślę, że powiedziałam.",1
